LEIR,35
"WIGGINS, TRACY",5
STARSHINE II/BRANDY,103
"MOREAU, PHILLIP",78
DEADHEAD,16
WONDER MAN DOPPELGAN,39
STRONG GUY/GUIDO CAR,253
"HUNTER, STEVIE",93
"DUNHAM, LAURA",26
STERLING,5
MURDER,12
"HSU, CHEN",21
BEDLAM II/OLISA KABA,33
DOCTOR DREDD,7
EXODUS/BENNET DUPARI,112
WEBWING,18
"CONOVER, HANNAH",12
"TRASK, DR. BOLIVAR",16
"FIELDS, TODD",2
RATTACK,4
"LYNNE, MONICA",67
"VINYL, MILO",4
SIBERCAT/,12
DEATHSTROKE/,11
RAHL,7
MASTON-DAR,1
ISAAC,87
SPHINX,76
MEPHISTO,265
MEPHISTA,11
BISHOP /,255
MALICE II,4
MADMAN/PHIL STERNS,7
GIGANTO,13
"HAMILTON, JEROME",13
"HITCHUCK, KELLY",13
ZARAN/MAXIMILLIAN ZA,53
CRIMSON,18
RAPIDO,9
SILVER DAGGER/ISAIAH,18
LOKI [ASGARDIAN],294
TERMINATOR II/PRINCE,22
MAXXAM,4
ROCK/SAMUEL JOHN ROC,57
"JONES, ARMAND",2
QUICKSILVER/PIETRO M,615
STEEL SPIDER/OLLIE O,1
"HARRIS, MONROE",11
BLACK KNIGHT IV/PROF,74
MECHADOOM,16
JETSTREAM/HAROUD IBN,49
DISCUS,40
CALUMET,0
TASHA,15
WHEELER,8
NAUDA,12
RAMON,9
"CASS, LARRY MAD DOG",17
LIGHTNING FIST,2
"YASHIDA, MARIKO | MU",49
"HODGE, CAMERON",83
CONSUELA,42
CAPTAIN HAWK,48
REPTILLA,31
AMAZON,20
BULLET,26
"KLINE, MR.",14
"LOBO, LUCKY",6
"LATHAM, JORGE",7
SLAMBEAUX,3
STARSHINE/LANDRA,19
OKOYE,53
ANDROMEDA/ANDROMEDA,77
DRAGONFLY II/MEIKO Y,18
"PAYNE, EDWARD",1
DRUID/DREDMUND CROMW,28
BANTAM/,22
AGAMEMNON III/,45
"RALSTON, SENATOR ROB",18
SPOT/,12
FOXBAT,62
LEGION II/DAVID HALL,110
KOJIRO,2
"RASSITANO, MAD DOG",79
"VON STRUCKER, WERNER",30
"DAHN, FARNOQ",16
"FROST, DEACON",6
RINGTOSS,37
KID REAPER,23
BALABAN/,4
ZORN,2
"SHERMAN, GEN.",14
"GATZ, WILLIAM BILLY",6
BIG CASINO/,21
LURKING UNKNOWN,6
"DIPALMA, JOHNNY",8
"ROGERS, CAPT. STEVEN",5
ROSE III/,5
"BANK, IRVING",1
DEATHLOK IV,11
"HESSLER, WOLFGANG",9
FERRIS,36
BLACKOUT II/,38
"BEYNON, DR. BRADLEY",2
REBEL/,12
XELOCKS [TRIONIAN],11
PIRANHA II/,4
"WYNDHAM, LUCAS",3
WALKER,5
JILL,28
IRON MAN ARMOR,4
WIZARD/BENTLEY WITTM,177
JOYBOY,44
"RAKIM, SEN. KAMAL",12
"LEE, LITTLE LARRY",4
NAMORITA/NITA PRENTI,461
CRYSTAL [INHUMAN],509
"SOUSA, PAUL",9
"CALDRONE, JAVIER",28
BAV-TEK,4
THAIS,7
"HAMID, SHEIK",24
"ROSE, MICHKA",6
UNUSCIONE,63
WARFIST,12
"ROSSIN, DR.",0
CANDLEMAS/,11
OPSIDIAN/,13
FORGE | EARTH 998,3
SHAMAN III,2
"ISHIHARA, ZOE",20
AUTOLYCUS,8
GORGILLA,22
"VRIES, KALI",4
MERRIAN,9
"HARVEY, SUE",8
"STEWART, MARY",6
PAST MASTER/PROFESSO,1
"SUMMERS, SCOTT III |",59
MAN-BULL/BULL TAURUS,9
"DIEGO, MANUEL",6
TURK,25
"MANNING, DR.",5
"HENDERSON, CAROL",8
"SIKORSKY, RAYMOND",92
BURNING PUDDLE,10
SHUMA-GORATH,2
MALACHI,12
FIRELORD/PYREUS KRIL,140
VACUUM,11
FIREBRAND III/RICHAR,9
"HIDALGO, DETECTIVE J",15
ANGEL IV,20
"DOCTOR, DR. JOSHUA",6
JACKAL/MILES WARREN,56
HUMAN TOP/DAVEY MITC,13
COLOSSUS II/PETER RA,760
KILMER,22
MAM'SELLE HEPZIBAH,103
SAVAGE STEEL/HARRY L,13
CHANCE,19
VIZIER,148
BI-BEAST II,39
"HOGAN, VIRGINIA PEPP",171
KATOS,12
STRACU,14
ORIGIN/PHYLLIS TWOMB,11
MANIKIN/DR. WHITMAN,39
LUCAS,0
BLASTAAR,73
"ROBERTSON, AMANDA",59
CYCLOPS 2013,9
BUTTERFLY,13
CONTROLLER/BASIL SAN,59
VOLLA,25
ARCHER/JUDE BLACK,21
"MADISON, TAYLOR",22
STONECOLD/,9
"FLINT, LT.",9
"CHASIN, MAJOR",17
PINTA,3
FLY,33
TRUMP/,4
VERMIN/EDWARD WHELAN,40
"HUDSON, JAMES | MUTA",12
"SEVILLE, STACY",0
PIXIE II/,3
DIAMONDBACK,5
WARHAWK II,12
BLACK PANTHER | MUTA,26
STRONTIUM-90/,6
EFFIGY/LT. VELMAX/JA,47
TILDA,9
"JACKSON, STEVE",30
ZCANN,66
ZABO,1
SMASHER,0
"YEAGER, CALLIE",18
ANANASTASIA/ANNA,2
"GEORGE, DAVID LLOYD",7
PARADOX II,9
"VERSCHLAGEN, FRAU",8
ZABU,155
"STRUNK, BELLA",2
"HANCOCK, CALISTA",5
RAZOR WIRE/,0
SERSI | MUTANT X-VER,11
"MARTINELLI, VINCENT",35
ULTIMATOR/,8
"SPRINGER, JERRY",8
THUMPER,11
BLACKBIRD/,22
MR. FEAR/ZOLTAN DRAG,6
"RAMOS, ROGER",7
M-PLATE,21
"MACON, ANGELO",56
"PONG, WU",11
AURORA DOPPELGANGER,21
"BAXTER, ABIGAIL",4
"FUJIKAWA, KENJIRO",0
TARAKIS,16
"BEACH, GINGER",32
OUTRIDER/OCLIN UWIR,13
THRENODY,32
STARSHINE III/ANARRA,15
REVELATION II/,8
"FISHER, PROF. FRANCE",5
SICKLE II/,9
"WOLFE, MR.",14
ARMAROS,2
BENEDICT,26
SPIKEY,21
SCARLET BEETLE,0
CRIME-BUSTER/,9
PENTIGAAR,22
GOMURR,6
"SHOOTER, JIM",12
WHITE RABBIT,12
NINGAL,5
FOREIGNER/RAFAEL BAS,92
BEAST/HENRY &HANK& P,918
"LITTLE, ABNER",12
KANDRA,4
"SIMON, ALEX FLORES",63
DEVIL-SLAYER/ERIC SI,106
CAPTAIN AMERICA,1426
STORM/ORORO MUNROE S,771
MEDUSA/MEDUSALITH AM,335
COLLECTIVE MAN II,1
"DELAZNY, CHARLES L.",5
"YORK, SANDY",7
CAPTAIN BARRACUDA,9
"HOSEK, BULL",4
"DILLON, JONATHAN",15
"CONNORS, MARTHA",35
STINGER II/,7
NEBULO,23
MINDWORM/WILLIAM TUR,1
NEBULA,72
GROVEL,26
OSHIMA,8
THOR/DR. DONALD BLAK,947
MOON KNIGHT/MARC SPE,315
"JUNIPER, JONATHAN JU",4
HOBGOBLIN V/JASON PH,143
FRIDAY,42
"HARRAS, BOB",9
GRYPHON/COMMANDER EK,10
DESTRUCTOR/PROFESSOR,24
"YUAN, ANNIE",6
JUGGERNAUT | MUTANT,12
RA'AL,19
PLUTONIUM,2
UROC,34
RAMAN,6
KASTYX,3
ICEMAN DOPPELGANGER,25
SYNAPSE/,8
BLOODLUST,46
"WEAVER, ZEKE",4
KEEPER OF THE COMICS,6
ANTIBODY,3
SHALAK,1
FIREBALLS/JACK FARLE,22
"CLAYBORNE, REGINA",10
ELEKTRA/ELEKTRA NATC,57
BLACK MORAY,4
WHIRLWIND II/DAVID C,4
RED SKULL II/ALBERT,7
"DANVERS, JOE",3
DOMINO III/BEATRICE/,249
"BRANDEIS, PROF. HENR",4
COLOSSUS,1
"SCRATCH, NICHOLAS",28
"COLE, WADE",62
HEAT-RAY/,2
FIRESTRIKE/DALTON BE,14
TYRAK,23
FIRE EATER/TOMAS,21
"JANSON, DR. ANDREA",6
SATHAN,8
THANOS,274
SHANG-CHI,97
SPIDER-MAN III/MARTH,40
"MCHELE, JEREMY",5
DR. PHOBOS,11
"KREIGER, SIMON",14
GUARDIAN V/JAMES MAC,64
STYRAK,2
"WOLMAN, GIDEON",0
INVISIBLE WOMAN DOPP,59
REPTYL,45
THUG,48
STINGRAY | MUTANT X-,38
ROSE II/SGT. BLUME,14
"DAKESIAN, NANCI",16
"TAKAHAMA, ROBERT",12
CREED,3
EELAK,42
LIBERATOR/PRINCE TRI,17
"ERWIN, MORLEY",47
"DONOHUE, TREVOR",8
"LAVENDER, MAXINE",14
STAR THIEF III/DITMI,22
GAMESMASTER/JEREMY,20
TRICKSTER,3
BURST/,1
DARK ONE,2
"ALBUQUERQUE, JEREMIA",6
"SHIFFMAN, MAXIE",14
"SHERIDAN, FLORENCE",16
COBALT MAN,22
DESTRAK,12
ESSEX,0
BATTLESTAR/LEMAR HOS,114
MECHAMAGE/,59
KNOCKOUT,44
"NORRISS, SISTER BARB",271
IVORY/,16
SENTRY 571,11
"LANNING, DR.",4
QUESTA,34
ALISTRO,16
SILVER FOX/BAYAN,5
JINX,19
FOOLKILLER/ROSS EVER,2
GRIFFIN II/JOHNNY HO,53
ZEMO/BARON HEINRICH,46
"ROOSEVELT, FRANKLIN",6
WHIZZER II/STANLEY S,99
TRUTH,49
"DARLEGUNG, GEN.",2
"BUNYAN, PAUL",21
WITCHFIRE,63
"LOPEZ, DONNA",2
SATELLITE,13
"WILKS, SHANTAL",39
WILD CHILD DOPPELGAN,15
MADAME MENACE/SUNSET,27
RAKESH,4
ANSWER,21
LIBRA/GUSTAV BRANDT,77
FANTASIA,17
SISTER SALVATION,14
"D'ANGELO, LIEUTENANT",17
WONG CHU,7
MAVERICK/CHRISTOPHER,35
HARPY II,7
PROFESSOR X DOPPELGA,24
BLOODY MARY,1
"BLAIRE, CARTER",39
BRAHAMS,7
"MACLAIN, DR. MYRON",21
TAREE,5
"PETERS, NIGEL",3
WRECKER/DR. KARL KOR,0
JEMIAH,45
ANGEL II/THOMAS HALL,1
DR. SPECTRUM/JOSEPH,138
HYENA/HENRY MORTONSO,8
HATE-MONGER V,16
HERCULES [GREEK GOD],688
JUPITER,22
"DEVEREAUX, IRIS",9
"MONTOYA, MARIA",17
TERMINATOR,11
"EVERETT, BILL",28
EILIF DRAGONSLAYER,2
MONDO II,36
BOX IV/MADISON JEFFR,107
YANDROTH,7
HAWKEYE DOPPELGANGER,57
DEATH STING/MIRANDA,5
MOOT,1
"SWITZLER, BEVERLY",18
"CLAREMONT, CHRIS",66
"RAYMOND, ANN",41
"RABIN, GRETTA",8
BRAIN DRAIN/WERNER S,52
"HOLDEN, DR. SAMUEL",31
MASTER MONARCH/,7
X-RAY II/,0
NEPTUNIUM,25
SHALLA BAL II,33
MAKKARI/MIKE KHARY/I,221
"SMITHSON, T.B.",0
"MUNROE, DAVID",14
TUPA,6
"CASSADA, ROBERTO",31
ALANYA,1
"DANVILLE, SEN. OWEN",13
BLACKJACK/,17
"DE LA SPIROSA, COUNT",6
"HAGER, GENERAL",6
RAMROD II,14
NAMELESS ONE II,5
"AGEE, REBECCA",8
"LOPEZ, JOSE",9
GLOUCESTER,1
"AGEE, DR. AUBREY",27
DEATH'S HEAD,7
FOUNDRY,17
MYSTERIO/QUENTIN BEC,103
VERTIGO II,111
"MADDEN, CHET",12
DORREK II,1
SUNSPOT/ROBERTO DACO,349
VIBRO/DR. FRANCIS VI,16
"STRIKER, SAM",12
"BENNETT, MITCH",2
GROWING MAN,41
WARR,3
FLAME II,2
FIXER II/PAUL NORBER,195
RIGHT,8
MASTERBLASTER/,0
MOLE MAN/HARVEY RUPE,177
HARDBALL,18
MONGU,2
"STONE, MARGARET",7
EMPRESS S'BYLL [SKRU,31
HYPERTRON II/STURDEV,1
LANCER/SAMANTHA DUNB,21
DUCHARME,4
"CARDINALE, CARLOS",5
"BECKMAN, CHARLES",4
BUSHWACKER/CARL,30
ARIES/MARCUS LASSITE,13
"GOTTFRIED, WILLIS",4
MINISTER TOME,18
MAGIC,53
TRUTH II,20
"STUART, DR. ALISTAIR",66
SCARLET WITCH/WANDA,1004
DISTORTER,0
"BROWN, ABE",36
JINKU,35
DICE/ROB FORTUNE,4
CHONDU,55
SUPER SKRULL/KL'RT,101
SCORPIA,14
"BAILEY, SARA GREY",23
MARVEL WOMAN | MUTAN,50
Q'WAKE/QUAKE,12
CUEBALL/,0
"SHAARA, SANJIT",10
SLAYER/,1
GEIRRODUR,19
WOZ/DEWOZ,26
FREAK QUINCY,3
SCINTILLA,2
"PRYDE, CARMEN",15
AENTAROS,23
LEO/DANIEL RADFORD,29
SLUG/ULYSSES X. LUGM,38
"VON VOLTZMANN, FRITZ",4
BARKER,6
"MURDOCK, BATTLING JA",5
MERREE,0
PLASMA WRAITH,8
ULTIMUS,43
CITYDWELLER/JERRY |,8
"HOFFMAN, ALICE",3
KRAVEN THE HUNTER/SE,110
UNIT,9
"KELLEHER, MARY",0
"BARTON, SEN.",2
"DE LA FONTAINE, CONT",154
"STALIN, JOSEF",6
HOOPSNAKE/,21
"CHADWICK, CHEER",15
CRIME-MASTER/NICK LU,3
TIGER WYLDE,3
VINDIKTOR/,0
STRONG GUY | MUTANT,35
"BUCHANAN, SAM",5
GUILOTINE,11
SANTA CLAUS/NICK ST.,3
NULLITRON,5
"SMITH, DAPHNE",0
"CORNELIUS, DR.",20
TOUGH LOVE/,14
"MCCORMICK, BARRY",4
"SANADA, KONO",4
BLACK KNIGHT V DOPPE,8
COLDHEART,0
ANOMALY III,5
ALFY,27
PERUN,33
SUWAN,19
"MENKEN, DONALD L.",14
STRANGER,110
"FLORES, JAMIE",52
PEACEKEEPER/JOSHUA,10
ARMAND,3
"DUVALL, SNAKY",2
WRECKER III/DIRK GAR,147
BILE/,40
KRAGG,2
PARALYZER,49
PALADIN/PAUL DENNIS,231
"RUSSELL, LISSA",18
WILDPRIDE/KYLLIAN,0
MADAME SLAY,2
BAYMAX,17
FALCONA [INHUMAN],24
"SMITH, DR. ARMSTRONG",9
JOYSTICK/JANICE,81
BEETLE/ABNER RONALD,309
"IRONWOOD, CISSY",6
"WORTHINGTON, KATHRYN",19
"GIDEON, CLAIRE",9
LIFELINE/DEACON,9
FU'SE,20
ANTHROMORPHO,46
"ARKANIAN, GLIB",18
CORONARY/JIMMY SHARP,29
"KINCAID, JIMMY",23
NOVA III/FRANKIE RAY,10
DAKIMH THE ENCHANTER,62
"FONTREAUX, GUY",9
"WAGNER, ERNIE WHACK",9
"STARK, ISAAC",1
HOBGOBLIN II/RODERIC,83
"GILBERT, ROXANNE",31
"WISDOM, HAROLD",4
"NEWMARK, LOTUS",33
MASTERMIND III,12
ESON [CELESTIAL],55
ARCANNA/ARCANNA JONE,89
MAHKIZMO,11
"BRADDOCK, JAMES",9
HELKOOKY,7
SKETCH/,3
"SHIRE, DR. RANDALL",24
GENII/JASON KIMBALL,30
RECKLESS ERIC/,9
"BENTON, TERRY",14
ANCIENT ONE,51
DEMON BEAR,18
"CHAMBERS, MR.",30
"DELGADO, LUZ",6
SCAR THE STALKER/BRI,4
"YOUNG, MR.",4
MOLTEN MAN/MARK RAXT,30
SPIDER-MAN/PETER PAR,1286
TETHRA,14
"PARTRIDGE, STEVE",16
"WHITE, PROFESSOR",0
DARK CRAWLER,17
BOOBYTRAP/,25
MOON WOLF/,5
BOUNTY II,35
EGO-PRIME,39
HYPERION,134
TICKTOCK,30
"PARRISH, MAX",6
"GRIPPO, BILLY",1
FLARE/,4
"YAMIR, SASHA",4
SHADOWKNIGHT/RANDALL,5
"SANTOS, MARIO",0
SANCTITY/TANYA TRASK,11
NOMAD II/EDWARD FERB,2
NAILS/,4
"AUSTIN, TERRY",16
"WEI, LINDA",21
WARLOCK III,226
"ROSENTHAL, BERNIE",119
"MORLAK, MARIS",34
IRON MAIDEN/,42
"BENNY, JAKE",5
"POWELL, JONATHAN",32
OLD SKULL,22
EVERY-MAN,24
"CASIOLENA, QUEEN",7
MAD DOG/COLONEL BUZZ,143
COLLECTIVE MAN,96
DYNA-MITE/ROGER AUBR,60
MASTERMIND V,9
"JELLA, PRIVATE",11
"STANDISH, GEN.",12
"PHIM, FATHER",18
CURSED LOTUS,4
"BAYLOR, FRANK",2
REDEEMER/CRAIG SAUND,27
LOCUST,4
WOLFSBANE/RAHNE SINC,418
MASKED MARAUDER/FRAN,11
"COLLINS, DEMITRIUS",54
KUROKO/,24
LOCKJAW [INHUMAN],258
IZZIFIZZ,16
"CHORD, ANDREW",79
JADE DRAGON/DEI GUAN,34
"MARTINEZ, MR.",5
MOON KNIGHT DOPPELGA,90
ZANIAC II/THUG THATC,11
GARGOYLE/IGOR DRENKO,3
"JOHNSMEYER, JAMES",10
BITMAP/,9
"LIPTON, LAURA",16
TATTERDEMALION/,34
SPYNE,24
DEATHSHIELD/,8
"CONTONI, PAUL",11
STILT-MAN/WILBUR DAY,62
SLITHER,56
BUMPKIN,5
SEMIJAN,25
REANIMATOR/,9
LAYLA,4
"HUNTER, LANCE",2
COSMIC MESSIAH,2
"DUBOIS, HERVE",11
FIRESTAR/ANGELICA JO,433
AJAX II,10
SARACEN,2
FEVER PITCH/,16
"GRUNCH, ALESTAIRE FI",11
"VOGHT, AMELIA",115
"GREY, JEAN | MUTANT",54
"KLEB, ROSA",10
DRAGONHEAD,5
"GERARD, TERENCE",9
"ANUBAR, ANWAR",10
JACK O'LANTERN II/MA,63
"FONDOZZI, MICKEY",21
JURIAS,6
"RODGERS, MARIANNE",57
MAUVIUS,5
"HOCHBERG, ROGER",31
CARNIVORE/COUNT ANDR,35
"MARKO, KURT",13
DEATHLOK II/COL. JOH,19
"KILLMONGER, ERIC/N'J",52
"SEWARD, DR. CHARLES",9
WOLF SPIRIT/OWAYODAT,7
"RENO, AGENT",7
NIGHT PHANTOM/TRAVIS,0
"STRUCKER, ANDREA",102
"PAYGE, REEVA",3
SHORT CIRCUIT/HENRY,9
DOLLAR BILL,41
PSIMON,9
SKYHAWK/WINSTON BILL,16
CARBON,17
NEKRA/ADRIENNE HATRO,62
"BRANDEIS, LIZ PARRIS",1
"SMITH, MANDY",7
X-CUTIONER/CARL DENT,45
"CORTES, MARIA PILAR",9
"REYNOLDS, KATHERINE",9
APOCRYPHUS,19
GARM,2
TSERRON,11
PRIMAX/JAROMEL,0
MINDSTORM/,3
BLACK MAMBA/TANYA SE,127
FRANKENSURFER/BORGO,5
CYCLOPS/SCOTT SUMMER,812
"SHARP, TRINA",6
"DIAMONDE, YVETTE",10
METEORITE,43
"DELAZNY, DORIAN",9
"MACTAGGERT, MOIRA KI",330
KHADIJAH,15
TUATARA/COMMANDER AR,1
SISTER DREAM,21
"HALL, MORGAN",8
"RYAN, THOMAS",26
RADIOACTIVE MAN II/D,3
"MERENGUES, SMOOTH MA",3
"MCMURRAY, YVONNE",5
SPARK,18
GHOST,29
NIGHTHAWK II/KYLE RI,184
LILANDRA NERAMANI [S,264
GOSAMYR,31
"ROSS, GEN. THADDEUS",241
MANGLER/,9
"GERASI, LESLIE",10
WATCHLORD/,1
ANIMATOR/DR. FREDRIC,12
TYCHO,9
ASTRA II,29
"MCSHANE, PATRICK",1
ARIES III/,7
WRAITH II/HECTOR REN,15
"LOPEZ, ANGELA",5
"MANOLIS, LT. NICK",29
MASTER MAN II/ALEXAN,3
"JACOBS, GLENDA",14
"ROYTON, RAYMOND",2
N'DELE,22
TALISMAN III/NAHITA,2
"CHIANG, PROF.",5
"RAMIREZ, MARTA",12
"DORCAS, LEMUEL DR.",13
"RANSOME, DR. SUSAN",18
"BUSHKIN, BARNEY",44
FORD,10
"KLEINSTOCK, HARLAN",72
AZAZEL II,1
GRENDEL'S MOTHER,6
"DEVINE, ANTON",9
CRIMSON COMMANDO/FRA,61
NAKKA,21
ZOTA,4
ELITE/,7
"RILEY, MARIEL",2
RAMONDA,20
CANNONBALL/SAM GUTHR,13
SEERESS,3
IKONN,8
HULK/DR. ROBERT BRUC,802
"MARLEY, MITCH MADMAN",10
CYPRESS/,4
"MICAWBER, TRISTRAM",2
BIRDY,17
INDIUM,27
SHARYD/CONAL,5
BUTCH,56
SUNTURION II/MIKE ST,1
SPUNJE,72
"TAYLOR, JENNA",19
"MACINTOSH, ANN",29
"SCHUYLER, DR. REBECC",8
"GANGER, CARMEN",5
SLAUGHTER II/CONSTAN,4
"DON, GAI NO",1
"KELLY, KAREN",9
HEADGEAR/,15
MYSTERIUM/DR. JOSEPH,8
"P'KRRD, CAPTAIN",3
"LUMLEY, JUDY",12
"MCCAMBRIDGE, MEGAN",5
POWER MAN/ERIK JOSTE,278
"LANDERS, RAY",14
"AGUIRRE, ISOBEL",10
PLAGUE,43
"NUGENT, ALICE",16
"DARE, KATHLEEN",35
VOLSTAGG,232
TASKMASTER,82
"RESTON, CLIVE",30
CAPRICORN/WILLARD WE,37
BLOOD BROTHERS,24
"SAWYER, GENERAL SAMU",11
SNARE,6
ROUGHHOUSE,27
DRAGONA,0
VALERIA,15
"GENUARDI, MR.",7
UNICORN II/,3
LILITH/ANGEL O'HARA/,19
PERSUASION/KARA KILL,73
KATYUSHA/,13
"KAISHEK, HAAN",6
HANGMAN II/JASON ROL,19
"CIRE, EZRA",5
FONTANELLE/GLORIA DA,44
"SIEGEL, DR. AVRAM",10
ANELLE,16
TITANIA II/MARY SKEE,186
LIVING TRIBUNAL,107
TERMINUS,28
CRIMSON DAFFODIL,7
ELECTRO/MAX DILLON,167
AMINEDI,5
KARGUL,9
PYRE,7
CARRION III/DR. WILL,1
AREX,18
PROTOCIDE/PRIVATE CL,20
PLASMA/,4
POISON/CECILIA CARDI,1
VENOMM,3
BLOOD-TIDE,2
"BRANDEIS, CAMMY",6
MAGNESIUM,18
"ROBERTS, CHESS",16
MIDGARD SERPENT,10
GROTTU,3
THREADGOLD,16
SHADES,15
"VAZHIN, ALEXEI MIKHA",35
"SANDERS, DET. NAPOLE",6
BERNIE,13
"RIESER, ROB",3
"LIPTON, MILES",0
"ZELIG, LON",8
BINARY/CAROL DANVERS,398
CLEOPATRA,7
HURRICANE III,22
"GRIMM, SUE STORM EAR",9
ARMADA,2
"KNOBLACH, GERTRUDE H",10
WENDIGO VI/LARRY,5
SERSI/SYLVIA,408
"BILLUPS, AGENT",18
"MCNAIR, TAD",0
HILDY [ASGARDIAN],74
"CENTURY, TURNER D.",7
ULYSSES II,66
"SENREICH, GUNTHER",5
"BENEDICT, ANDREW",0
"FROST, CORDELIA",25
SLEEK,9
"DEZOAN, JOHN",3
ORINI,9
POWERHOUSE/RIEG DAVA,26
SCRIER,13
"HAMMER, JUSTIN",114
DEVASTATOR/KIROV PET,2
TRAPPER/VOLA,13
NORTHSTAR/JEAN-PAUL,290
"PARKS, JUDITH",3
GREYSTONE/BRIAN YOUN,12
"SCOTT, PARIS",3
"LEWIS, SHIRLEY WASHI",78
"FROST, CARMILLA",24
"RANSOME, JENNIFER AM",91
FROSTBITE/DR. SLOANE,1
ARNSTROM,18
"GANNON, RICH",6
"DRAGO, VALERIE",1
COLOSSUS II | MUTANT,18
FATH,35
IRONCLAD,63
DOMO,39
"TAYLOR, LEILA",44
"CAESAR, JONATHAN",33
SELENE,131
RASPUTIN,12
DOLMAN,16
TARGET,2
XANDU,4
ONSLAUGHT,19
PLUNDERER/LORD EDGAR,33
"DABUTA, NIGEL",2
ANAK,37
BOAK,9
WAYFINDER,3
"HARR, DR.",0
"WILFORD, ETHAN",9
KURSE/ALGRIM [ASGARD,60
JAILBAIT/JESS,46
"MANH, COY TRANH",10
FIREFLY II,1
3-D MAN/CHARLES CHAN,44
LOVE,37
JARDINE,13
PUPPY,38
WOLVERINE 2013,28
DR. SPECTRUM III/REV,13
DESTINY/PAUL DESTINE,2
"MENDOSA, EMILIO",3
JOVAN,12
MAGUIRE,19
MASTER ORDER,94
ARTEMIS,16
"BLINK/FERGUSON, CLAR",9
CRUCIBLE/BYRON CALLE,56
SPEEDFREEK/SHAPPE,6
ARGOS,20
MINOTAUR II,3
TORG,6
"DAVIS, ABBY",6
"URICH, BEN",263
OBLIVION,39
EL TORO ROJO,3
PUCK DOPPELGANGER II,93
KALIKYA [INHUMAN],16
MAGNIR,22
VICTORIUS/PROF. VICT,8
KAMINARI,9
"FILLMORE, SHERIFF DO",9
WARGOD/MORA HAGER,5
KID COLT,32
"PATTON, JESS",5
"BYRNES, TIM",21
MURMUR/,1
"OSBORN, HARRY",180
"STONE, JOHN",9
YUKIO,40
"BREWER, DR. MELINDA",4
MR. FEAR IV/ALAN FAG,0
PYLLAR,30
HAVOK | MUTANT X-VER,3
BARON BLOOD/JOHN FAL,40
GORILLA-MAN,5
"REYNOLDS, LINDY",10
KAMAL,21
TIMESHADOW,15
"CARTER, JIMMY",37
LANDSCAPE/BRETT,1
PUFF ADDER,66
BULLSEYE II/BENJAMIN,47
"HOARD, JOSH",8
"MCLAREN, MEGAN",107
TAROOK,12
RECORDER II,54
KONO,3
"CARR, DAN",1
CYLLA II,16
MS. FORTUNE/,3
MODOK/GEORGE TARLETO,115
"FOGELSTROM, HIRAM",1
CY-PHYRR 4,1
SPINNERET,0
WENDIGO III/FRANCOIS,28
"GUTHRIE, JOELLE",6
"PYRAKH, COMMANDER",4
KATHAR,3
WOLFSBANE 2013,3
BARON BLOOD II/VICTO,27
"PEREZ, DET. CECILIA",5
"KINCAID, DR. KEITH",117
DECAY II/YOSHIRO HAC,28
WOLVERINE/LOGAN,1036
BOUNCER,10
AGAMEMNON II/ANDREI,1
BIANDU,8
SUICIDE/CHRIS DANIEL,2
BRUTUS,20
MAJESTON ZELIA,25
DR. DOOM/VICTOR VON,441
MELTER/BRUNO HORGAN,114
HOWLER II/ZED,10
SVAROG,2
RAZORFIST II,7
ORPHAN,4
TATSU'O,42
KRAA,4
"STACY, CAPT. GEORGE",42
POWERSURGE/ILLARION,61
IRON MAN DOPPELGANGE,112
RED GUARDIAN V,81
NEREEL,32
APE MAN/GORDON MONK,36
"PIERCE, ALEXANDER GO",87
"JONES, TIMOTHY",20
LIVING ERASER,4
"CHAKARA, MADAN",2
ORIKAL,23
SCANNER II/RHANLA,21
CHEETAH,10
"STARK, MORGAN",48
COMBAT/,8
"SHINCHUKO, LOTUS",24
MODULAR MAN/STEPHEN,3
DOORMAN,68
RATTLER,68
WILD ONE,8
SHYM'R,1
"REINMAN, PAULA",7
PHANTOM EAGLE,4
HAIRBAG/SUGGS,23
"KALE, NAOMI",7
"JEFFRIES, DR.",25
KA-ZAR/KEVIN PLUNDER,253
"STEVENS, MILO",14
GRANDE DAME,10
DEMOGOBLIN,22
LANDSLIDE II/LEE BRO,17
SENSO,10
MICROCHIP/LINUS LIEB,78
MOONRAKER/SLADE TRUM,29
MIKHLO,78
SHATTERAX,53
CLARITY/,27
MIRAGE,74
MAJOR DOMO,54
MICHELLE,7
"CHANDRA, DR.",17
EDDA,28
MEDEA,18
DRAGONFLY/VERONICA D,113
"JONES, JOHN",6
LORD LEADER,5
D'SPAYRE,56
MERCY,3
SPLICE II/,6
HAZARD/CARTER RYKING,14
DHEREK,3
"O'BRIEN, MICHAEL",206
"CONWAY, GERRY",8
"WATSON, PHILIP",9
"LYTH'KA, COMMANDER",4
LOOTER/NORTON G. FES,52
TAIFU/TOSHIO SASAKI,21
SHOT/,6
PROFESSOR GIBBON/,0
SEETAH,0
"STROUGHTON, WILLIAM",5
ZALADANE,45
ICEMASTER/,48
EXALT,4
MAJOR MAPLELEAF/LOUI,9
GARGOUILLE/,27
"GRAY, SGT.",14
ARKO,15
WHITE KING,16
FUGUE,0
WYNTER,12
IRON MAN III/EDDIE M,19
"BARNETT, MIKE",9
SHRILL/,11
MEATMARKET,13
BIG BERTHA/ASHLEY CR,54
SKADI,17
MANITOU,13
GARGOYLE | MUTANT X-,39
