"IPAddress","gen_StartDate","gen_EndDate","gen_TotalTimeSpentMinutes","gen_Gender","gen_Age","gen_Education","gen_Role","gen_Industry","gen_PageOneTimeMinutes","gen_PageOneNumberClicks","iq_Question1Response","iq_Question1CorrectAnswer","iq_Question2Response","iq_Question2CorrectAnswer","iq_Question3Response","iq_Question3CorrectAnswer","iq_TotalCorrect","iq_PercentageCorrect","iq_PageTwoTimeMinutes","iq_PageTwoNumberClicks","exp1_Treatment","exp1_Question1Response","exp1_Question1CorrectAnswer","exp1_Question2Response","exp1_Question2CorrectAnswer","exp1_Question3Response","exp1_Question3CorrectAnswer","exp1_Question4Response","exp1_Question4CorrectAnswer","exp1_TotalCorrect","exp1_PercentageCorrect","exp1_Question5Response","exp1_PageThreeTimeMinutes","exp1_PageThreeNumberClicks","exp1_PageFourTimeMinutes","exp1_PageFourNumberClicks","recall_Question1Response","recall_Question1CorrectAnswer","recall_Question2Response","recall_Question2CorrectAnswer","recall_Invalid","recall_TotalCorrect","recall_PercentageCorrect","recall_PageFiveTimeMinutes","recall_PageFiveNumberClicks","exp2_Treatment","exp2_DisplayedTreatment","exp2_Question1Response","exp2_Question2Response","exp2_Question2CorrectAnswer","exp2_Question3Response","exp2_Question3CorrectAnswer","exp2_Question4Response","exp2_Question4CorrectAnswer","exp2_TotalCorrect","exp2_PercentageCorrect","exp2_PageSixTimeMinutes","exp2_PageSixNumberClicks","exp2_PageSevenTimeMinutes","exp2_PageSevenNumberClicks","finalq_Question1Response","finalq_Question1CorrectAnswer","finalq_Question2Response","finalq_Question3Response","finalq_PercentageCorrect"
"107.5.13.15",2015-11-29 16:11:00,2015-11-29 16:23:00,12,"Male",65,"4-year College Degree","Employee","Education",0.699733333333333,6,"1",1,"4",1,"2",1,3,1,1.18613333333333,3,,"3",1,"4",0,"2",0,"4",0,1,0.25,"3",0.898233333333333,2,1.5191,3,"6",1,"6",1,0,2,1,0.112433333333333,3,"Log scatterplot",,"5","1",1,"2",1,"3",0,2,0.666666666666667,0.64555,2,0.18605,2,"5",1,"4","3",1
"97.92.64.76",2015-11-29 16:14:00,2015-11-29 16:24:00,10,"Female",38,"2-year College Degree","Employee","None of these apply",1.0287,14,"1",1,"3",0,"2",1,2,0.666666666666667,1.28476666666667,9,,"3",1,"2",0,"3",1,"2",0,2,0.5,"3",0.967633333333333,7,1.00718333333333,8,"6",1,"6",1,0,2,1,0.333466666666667,5,"No Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,1.97548333333333,5,1.13896666666667,11,"1",0,"5","5",0
"24.197.115.113",2015-11-29 16:17:00,2015-11-29 16:25:00,8,"Female",56,"4-year College Degree","Manager","Health Care or Pharmecuticals",0.261416666666667,9,"1",1,"4",1,"2",1,3,1,0.646833333333333,7,,"3",1,"2",0,"3",1,"2",0,2,0.5,"3",1.52858333333333,7,1.19393333333333,10,"6",1,"6",1,0,2,1,0.203033333333333,6,"Unordered Table","1","5","2",0,"2",1,"2",1,2,0.666666666666667,0.654933333333333,6,0.655916666666667,5,"1",0,"4","4",0
"71.192.39.158",2015-11-29 16:17:00,2015-11-29 16:25:00,8,"Female",24,"Masters Degree","Employee","Health Care or Pharmecuticals",0.655233333333333,14,"1",1,"4",1,"2",1,3,1,1.79488333333333,9,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",1.74895,10,0.69255,8,"6",1,"6",1,0,2,1,0.211283333333333,8,"No Log scatterplot",,"2","2",0,"3",0,"3",0,0,0,0.289366666666667,5,0.325183333333333,8,"1",0,"4","4",0
"73.8.58.17",2015-11-29 16:15:00,2015-11-29 16:25:00,10,"Female",38,"4-year College Degree","None of these apply","None of these apply",0.252666666666667,8,"1",1,"4",1,"2",1,3,1,1.52198333333333,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.148533333333333,2,1.24395,3,"1",0,"5",0,0,0,0,0.3172,3,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,1.48788333333333,4,0.220666666666667,2,"3",0,"4","4",0
"68.6.156.31",2015-11-29 16:15:00,2015-11-29 16:28:00,13,"Female",22,"4-year College Degree","None of these apply","Health Care or Pharmecuticals",1.11151666666667,11,"1",1,"4",1,"2",1,3,1,0.66585,6,,"3",1,"1",0,"3",1,"1",1,3,0.75,"3",2.52408333333333,10,1.43215,14,"6",1,"6",1,0,2,1,0.470466666666667,6,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,2.91515,13,1.08056666666667,6,"5",1,"4","4",1
"71.186.232.134",2015-11-29 16:15:00,2015-11-29 16:28:00,13,"Female",56,"4-year College Degree","Employee","Education",0.268766666666667,6,"1",1,"1",0,"2",1,2,0.666666666666667,1.70521666666667,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.506283333333334,2,1.38895,5,"6",1,"6",1,0,2,1,1.8626,6,"Log scatterplot",,"5","2",0,"2",1,"3",0,1,0.333333333333333,0.792933333333333,2,0.490116666666667,2,"5",1,"5","5",1
"70.187.30.92",2015-11-29 16:16:00,2015-11-29 16:29:00,13,"Female",37,"Masters Degree","None of these apply","None of these apply",0.452266666666667,6,"1",1,"4",1,"1",0,2,0.666666666666667,1.31175,4,,"3",1,"2",0,"2",0,"2",0,1,0.25,"3",0.8218,2,2.15178333333333,4,"6",1,"6",1,0,2,1,0.322116666666667,3,"No Log scatterplot",,"4","1",1,"2",1,"2",1,3,1,2.44876666666667,3,0.423366666666667,2,"1",0,"4","4",0
"184.184.181.115",2015-11-29 16:16:00,2015-11-29 16:29:00,13,"Female",29,"4-year College Degree","Employee","Education",0.70475,15,"1",1,"4",1,"2",1,3,1,2.22626666666667,10,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.58738333333333,8,1.53356666666667,8,"6",1,"6",1,0,2,1,0.318466666666667,6,"No Log scatterplot",,"4","1",1,"2",1,"4",0,2,0.666666666666667,3.52323333333333,18,0.876483333333333,7,"1",0,"5","5",0
"75.121.160.237",2015-11-29 16:22:00,2015-11-29 16:30:00,8,"Female",30,"2-year College Degree","Employee","None of these apply",0.320416666666667,6,"1",1,"4",1,"2",1,3,1,1.11998333333333,4,,"3",1,"3",1,"2",0,"3",0,2,0.5,"1",0.227433333333333,2,0.654166666666667,6,"6",1,"6",1,0,2,1,0.368866666666667,4,"Ordered Table",,"2","1",1,"2",1,"2",1,3,1,0.550033333333333,3,0.573,2,"4",0,"2","3",0
"216.125.160.51",2015-11-29 16:18:00,2015-11-29 16:30:00,12,"Male",28,"4-year College Degree","Employee","Education",0.496866666666667,9,"1",1,"4",1,"2",1,3,1,1.40278333333333,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",1.38508333333333,3,2.05701666666667,3,"6",1,"6",1,0,2,1,0.23835,4,"Ordered Table",,"3","2",0,"2",1,"2",1,2,0.666666666666667,0.267766666666667,2,0.143266666666667,2,"3",0,"3","4",0
"98.239.246.106",2015-11-29 16:13:00,2015-11-29 16:31:00,18,"Male",55,"4-year College Degree","Employee","Information",0.436,9,"1",1,"4",1,"2",1,3,1,1.31048333333333,5,,"3",1,"4",0,"3",1,"4",0,2,0.5,"3",1.35591666666667,4,1.7997,3,"6",1,"5",0,0,1,0.5,0.843916666666667,4,"Log scatterplot",,"2","1",1,"2",1,"4",0,2,0.666666666666667,0.592533333333333,3,0.447466666666667,2,"5",1,"5","4",1
"24.211.242.146",2015-11-29 16:16:00,2015-11-29 16:31:00,15,"Female",23,"4-year College Degree","None of these apply","None of these apply",1.06015,14,"1",1,"4",1,"2",1,3,1,2.98485,10,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.51126666666667,8,1.51661666666667,11,"6",1,"6",1,0,2,1,0.631516666666667,8,"Ordered Table",,"1","1",1,"2",1,"2",1,3,1,4.95646666666667,15,0.23495,4,"2",0,"4","5",0
"104.136.115.205",2015-11-29 16:23:00,2015-11-29 16:31:00,8,"Female",30,"4-year College Degree","Employee","Professional and Business Services",0.582416666666667,9,"1",1,"1",0,"2",1,2,0.666666666666667,0.616216666666667,7,,"3",1,"1",0,"3",1,"1",1,3,0.75,"2",0.293333333333333,2,0.7188,4,"6",1,"6",1,0,2,1,0.150283333333333,3,"Unordered Table","1","2","1",1,"2",1,"2",1,3,1,0.338366666666667,4,0.0941333333333333,2,"5",1,"4","5",1
"173.77.133.233",2015-11-29 16:22:00,2015-11-29 16:32:00,10,"Male",42,"4-year College Degree","Employee","Health Care or Pharmecuticals",0.53,9,"1",1,"4",1,"2",1,3,1,1.40371666666667,3,,"3",1,"2",0,"3",1,"2",0,2,0.5,"3",0.412683333333333,2,1.22465,3,"6",1,"6",1,0,2,1,0.164516666666667,3,"Unordered Table","1","4","1",1,"1",0,"2",1,2,0.666666666666667,1.2132,6,0.167316666666667,2,"1",0,"4","3",0
"98.118.28.50",2015-11-29 16:18:00,2015-11-29 16:32:00,14,"Male",34,"Masters Degree","Manager","None of these apply",0.34255,6,"1",1,"3",0,"2",1,2,0.666666666666667,1.25873333333333,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.5841,2,2.16238333333333,3,"6",1,"6",1,0,2,1,0.233016666666667,3,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,0.654616666666666,2,0.349666666666667,2,"3",0,"4","4",0
"73.208.116.245",2015-11-29 16:20:00,2015-11-29 16:33:00,13,"Female",59,"4-year College Degree","None of these apply","None of these apply",0.618666666666667,11,"1",1,"4",1,"2",1,3,1,1.67331666666667,11,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",1.43385,8,1.58563333333333,11,"6",1,"6",1,0,2,1,0.24505,6,"Ordered Table",,"2","1",1,"2",1,"2",1,3,1,3.42821666666667,15,0.484133333333333,7,"5",1,"4","4",1
"173.216.172.83",2015-11-29 16:18:00,2015-11-29 16:33:00,15,"Female",36,"4-year College Degree","Employee","Education",0.318216666666667,8,"1",1,"4",1,"2",1,3,1,1.13143333333333,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.391033333333333,2,2.92656666666667,3,"6",1,"6",1,0,2,1,0.2228,3,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,2.04095,2,0.244616666666667,2,"5",1,"5","4",1
"174.53.42.149",2015-11-29 16:08:00,2015-11-29 16:33:00,25,"Female",51,"Some College","Employee","Health Care or Pharmecuticals",0.584383333333333,9,"1",1,"4",1,"2",1,3,1,7.13821666666667,3,,"3",1,"3",1,"2",0,"3",0,2,0.5,"1",1.62988333333333,2,2.21103333333333,3,"6",1,"6",1,0,2,1,0.507833333333333,3,"Ordered Table",,"4","1",1,"2",1,"2",1,3,1,1.46663333333333,2,0.149833333333333,2,"5",1,"5","4",1
"104.2.212.176",2015-11-29 16:17:00,2015-11-29 16:34:00,17,"Female",32,"Some College","Employee","Manufacturing",0.678416666666667,15,"1",1,"4",1,"1",0,2,0.666666666666667,3.52543333333333,14,,"3",1,"4",0,"3",1,"4",0,2,0.5,"3",2.6383,22,2.10705,14,"6",1,"6",1,0,2,1,0.94955,11,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,3.74355,30,0.93115,8,"5",1,"5","5",1
"75.9.99.193",2015-11-29 16:22:00,2015-11-29 16:34:00,12,"Female",34,"4-year College Degree","Manager","None of these apply",0.7085,14,"1",1,"4",1,"2",1,3,1,1.61791666666667,11,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",2.43116666666667,15,1.31738333333333,11,"6",1,"6",1,0,2,1,0.299116666666667,8,"No Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,2.14628333333333,13,1.09465,12,"5",1,"4","4",1
"98.162.169.229",2015-11-29 16:18:00,2015-11-29 16:34:00,16,"Female",51,"Some College","None of these apply","None of these apply",0.409583333333333,7,"1",1,"4",1,"2",1,3,1,1.49983333333333,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",2.65165,5,2.00206666666667,4,"7",0,"6",1,0,1,0.5,0.20305,3,"Ordered Table",,"3","1",1,"2",1,"2",1,3,1,1.47608333333333,2,0.14185,2,"1",0,"4","5",0
"50.26.218.145",2015-11-29 16:22:00,2015-11-29 16:35:00,13,"Male",35,"4-year College Degree","None of these apply","None of these apply",0.6998,8,"1",1,"4",1,"2",1,3,1,1.62658333333333,5,,"3",1,"2",0,"3",1,"2",0,2,0.5,"1",0.764833333333333,2,1.38323333333333,3,"6",1,"6",1,0,2,1,0.230816666666667,3,"No Log scatterplot",,"4","1",1,"2",1,"2",1,3,1,0.410883333333333,3,0.363516666666667,3,"5",1,"4","4",1
"71.71.193.230",2015-11-29 16:23:00,2015-11-29 16:35:00,12,"Female",26,"4-year College Degree","Employee","None of these apply",0.56645,6,"1",1,"4",1,"1",0,2,0.666666666666667,1.19585,7,,"3",1,"1",0,"3",1,"1",1,3,0.75,"1",1.62685,2,1.32353333333333,4,"6",1,"6",1,0,2,1,0.2944,3,"Ordered Table",,"4","1",1,"2",1,"2",1,3,1,0.270533333333334,2,0.2922,3,"1",0,"2","4",0
"73.191.208.187",2015-11-29 16:22:00,2015-11-29 16:35:00,13,"Male",51,"High School / GED","None of these apply","Trade, Transportation and Utilites",0.61315,6,"1",1,"4",1,"4",0,2,0.666666666666667,2.08606666666667,6,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.43625,2,0.234383333333333,2,"7",0,"5",0,0,0,0,0.488966666666667,3,"Unordered Table","1","4","2",0,"2",1,"2",1,2,0.666666666666667,0,1,0.45935,3,"1",0,"4","4",0
"108.171.131.160",2015-11-29 16:28:00,2015-11-29 16:36:00,8,"Female",30,"2-year College Degree","Employee","None of these apply",0.4049,8,"1",1,"4",1,"1",0,2,0.666666666666667,0.785466666666667,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"2",0.218,2,0.589216666666667,3,"6",1,"6",1,0,2,1,0.221616666666667,3,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,0.7724,2,0.1032,2,"5",1,"5","3",1
"65.60.181.198",2015-11-29 16:29:00,2015-11-29 16:37:00,8,"Male",32,"Less than High School","Employee","Construction",0.519116666666667,15,"3",0,"1",0,"1",0,0,0,3.0216,8,,"3",1,"2",0,"2",0,"2",0,1,0.25,"3",0.383266666666667,5,0.571683333333333,9,"1",0,"1",0,0,0,0,0.434483333333333,9,"Log scatterplot",,"4","2",0,"2",1,"3",0,1,0.333333333333333,0.0924,4,0.0825999999999999,4,"3",0,"4","3",0
"104.178.33.80",2015-11-29 16:23:00,2015-11-29 16:37:00,14,"Male",34,"4-year College Degree","Employee","Trade, Transportation and Utilites",0.751066666666667,7,"1",1,"4",1,"1",0,2,0.666666666666667,1.28146666666667,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",1.77013333333333,3,1.30663333333333,3,"6",1,"7",0,0,1,0.5,0.41695,3,"No Log scatterplot",,"4","1",1,"2",1,"4",0,2,0.666666666666667,3.02853333333333,5,0.945316666666667,3,"5",1,"5","5",1
"69.139.13.89",2015-11-29 16:21:00,2015-11-29 16:37:00,16,"Male",50,"4-year College Degree","Manager","Financial Activities",0.612766666666667,6,"1",1,"1",0,"2",1,2,0.666666666666667,3.1825,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.5786,2,2.00945,3,"6",1,"5",0,0,1,0.5,0.28725,3,"No Log scatterplot",,"4","1",1,"2",1,"4",0,2,0.666666666666667,1.16231666666667,3,0.515433333333333,2,"1",0,"5","5",0
"173.19.34.164",2015-11-29 16:37:00,2015-11-29 16:39:00,2,"Male",28,"4-year College Degree","Manager","Construction",0.31605,12,"1",1,"2",0,"3",0,1,0.333333333333333,0.52415,8,,"1",0,"3",1,"2",0,"3",0,1,0.25,"1",0.0314666666666667,3,0.07485,5,"3",0,"3",0,0,0,0,0.15635,6,"Log scatterplot",,"3","1",1,"2",1,"3",0,2,0.666666666666667,0.0891,4,0.0728166666666667,5,"2",0,"3","3",0
"64.184.83.198",2015-11-29 16:32:00,2015-11-29 16:39:00,7,"Female",39,"Some College","None of these apply","None of these apply",0.332133333333333,10,"1",1,"3",0,"2",1,2,0.666666666666667,1.31911666666667,6,,"3",1,"4",0,"3",1,"4",0,2,0.5,"3",0.6204,3,0.36575,3,"4",0,"7",0,0,0,0,0.279483333333333,3,"Unordered Table","1","4","2",0,"2",1,"2",1,2,0.666666666666667,0.472966666666667,2,0.0989333333333333,2,"1",0,"4","5",0
"100.37.106.250",2015-11-29 16:14:00,2015-11-29 16:41:00,27,"Female",55,"2-year College Degree","Employee","None of these apply",1.34811666666667,9,"1",1,"4",1,"2",1,3,1,2.81623333333333,3,,"3",1,"2",0,"2",0,"2",0,1,0.25,"1",2.2276,2,2.42318333333333,3,"6",1,"6",1,0,2,1,0.633266666666667,3,"Log scatterplot",,"3","1",1,"2",1,"3",0,2,0.666666666666667,2.9218,3,0.7599,2,"1",0,"4","4",0
"63.153.66.117",2015-11-29 16:28:00,2015-11-29 16:41:00,13,"Female",44,"4-year College Degree","None of these apply","None of these apply",0.697833333333333,15,"1",1,"4",1,"1",0,2,0.666666666666667,3.44458333333333,7,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",2.1742,10,1.95715,9,"6",1,"5",0,0,1,0.5,0.2996,5,"No Log scatterplot",,"5","1",1,"1",0,"2",1,2,0.666666666666667,2.21198333333333,7,0.62955,4,"3",0,"5","5",0
"65.79.144.190",2015-11-29 16:32:00,2015-11-29 16:42:00,10,"Male",66,"Some College","None of these apply","None of these apply",0.529866666666667,8,"1",1,"4",1,"2",1,3,1,1.0148,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.44535,2,1.4601,3,"6",1,"6",1,0,2,1,0.272816666666667,3,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,0.3576,2,0.41905,2,"1",0,"4","5",0
"65.175.238.221",2015-11-29 16:34:00,2015-11-29 16:43:00,9,"Male",34,"4-year College Degree","Employee","None of these apply",0.525166666666667,7,"1",1,"4",1,"2",1,3,1,0.892016666666667,5,,"3",1,"2",0,"3",1,"2",0,2,0.5,"1",0.326916666666667,2,0.624033333333333,3,"6",1,"7",0,0,1,0.5,0.25915,3,"Ordered Table",,"4","1",1,"2",1,"2",1,3,1,0.435516666666667,2,0.187866666666667,2,"5",1,"4","5",1
"72.192.7.91",2015-11-29 16:35:00,2015-11-29 16:43:00,8,"Female",32,"4-year College Degree","Employee","Health Care or Pharmecuticals",0.5399,7,"1",1,"1",0,"1",0,1,0.333333333333333,0.935966666666667,8,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.45605,2,0.5921,3,"6",1,"5",0,0,1,0.5,0.240933333333333,3,"No Log scatterplot",,"5","1",1,"2",1,"3",0,2,0.666666666666667,0.302816666666667,2,0.274783333333333,2,"1",0,"5","5",0
"98.26.241.143",2015-11-29 16:18:00,2015-11-29 16:44:00,26,"Female",36,"4-year College Degree","Employee","Professional and Business Services",0.977533333333333,12,"1",1,"4",1,"2",1,3,1,1.56986666666667,3,,"3",1,"4",0,"3",1,"4",0,2,0.5,"3",2.83368333333333,12,1.38658333333333,4,"6",1,"6",1,0,2,1,0.41815,4,"No Log scatterplot",,"4","1",1,"2",1,"2",1,3,1,11.1629333333333,10,1.23188333333333,6,"5",1,"4","2",1
"67.173.234.34",2015-11-29 16:34:00,2015-11-29 16:45:00,11,"Male",30,"High School / GED","Employee","Information",0.579733333333333,9,"1",1,"4",1,"2",1,3,1,0.791316666666667,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.361616666666667,2,0.916933333333333,3,"6",1,"6",1,0,2,1,0.194783333333333,3,"No Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,0.446516666666667,2,0.287866666666667,2,"5",1,"5","5",1
"73.161.175.58",2015-11-29 16:35:00,2015-11-29 16:45:00,10,"Female",24,"2-year College Degree","Employee","None of these apply",0.501616666666667,5,"1",1,"4",1,"1",0,2,0.666666666666667,0.631583333333333,4,,"3",1,"2",0,"2",0,"2",0,1,0.25,"3",0.5538,2,0.731583333333333,3,"6",1,"6",1,0,2,1,0.36065,5,"No Log scatterplot",,"4","1",1,"2",1,"4",0,2,0.666666666666667,0.596666666666667,2,0.492583333333333,2,"5",1,"4","3",1
"24.4.155.238",2015-11-29 16:31:00,2015-11-29 16:47:00,16,"Male",60,"4-year College Degree","Director","Manufacturing",0.781716666666667,13,"1",1,"3",0,"2",1,2,0.666666666666667,2.11033333333333,10,,"3",1,"2",0,"3",1,"2",0,2,0.5,"3",2.25685,12,1.57178333333333,9,"6",1,"5",0,0,1,0.5,0.437633333333333,7,"No Log scatterplot",,"1","1",1,"2",1,"3",0,2,0.666666666666667,5.09845,17,1.0158,6,"5",1,"5","5",1
"68.114.251.69",2015-11-29 16:38:00,2015-11-29 16:48:00,10,"Male",46,"4-year College Degree","Employee","Construction",0.880516666666667,9,"1",1,"4",1,"2",1,3,1,1.00375,5,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.64175,2,1.35436666666667,4,"1",0,"6",1,0,1,0.5,0.306366666666667,3,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,0.389033333333333,2,0.139283333333333,2,"3",0,"5","5",0
"130.126.255.173",2015-11-29 16:42:00,2015-11-29 16:48:00,6,"Female",27,"Masters Degree","None of these apply","Education",0.382133333333333,11,"1",1,"4",1,"2",1,3,1,1.06498333333333,8,,"3",1,"2",0,"2",0,"2",0,1,0.25,"2",0.932716666666667,6,0.93615,10,"6",1,"6",1,0,2,1,0.1767,6,"Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,0.399733333333333,6,0.28015,7,"2",0,"5","5",0
"174.66.139.174",2015-11-29 16:37:00,2015-11-29 16:49:00,12,"Female",23,"Some College","Employee","Information",0.6908,10,"1",1,"4",1,"1",0,2,0.666666666666667,0.943616666666667,4,,"3",1,"1",0,"3",1,"1",1,3,0.75,"3",1.66361666666667,3,1.07985,8,"6",1,"6",1,0,2,1,0.223733333333333,3,"Ordered Table",,"4","2",0,"2",1,"2",1,2,0.666666666666667,0.4688,3,0.263716666666667,2,"3",0,"4","4",0
"72.245.183.162",2015-11-29 16:38:00,2015-11-29 16:49:00,11,"Female",26,"Some College","Employee","Manufacturing",0.513266666666667,9,"1",1,"4",1,"2",1,3,1,0.991216666666667,5,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.999983333333333,4,0.965566666666667,4,"6",1,"6",1,0,2,1,0.282533333333333,3,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,0.621833333333333,2,0.16595,2,"5",1,"4","3",1
"70.211.71.152",2015-11-29 16:40:00,2015-11-29 16:51:00,11,"Female",40,"Some College","None of these apply","Information",0.762816666666667,7,"1",1,"1",0,"2",1,2,0.666666666666667,1.05826666666667,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.34485,2,1.23538333333333,3,"6",1,"6",1,0,2,1,0.22145,3,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,0.848,3,0.170383333333333,2,"5",1,"4","4",1
"206.255.43.77",2015-11-29 16:40:00,2015-11-29 16:51:00,11,"Female",26,"Some College","None of these apply","None of these apply",0.267416666666667,6,"1",1,"4",1,"2",1,3,1,1.06283333333333,9,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.291716666666667,2,1.4056,3,"1",0,"7",0,0,0,0,0.2508,3,"Unordered Table","1","3","1",1,"2",1,"2",1,3,1,3.36616666666667,5,0.0918166666666667,2,"5",1,"4","4",1
"76.184.80.191",2015-11-29 16:34:00,2015-11-29 16:51:00,17,"Female",31,"Some College","Employee","None of these apply",0.634666666666667,8,"1",1,"3",0,"1",0,1,0.333333333333333,1.24051666666667,5,,"3",1,"3",1,"2",0,"3",0,2,0.5,"1",5.29236666666667,2,0.809183333333333,3,"8",0,"5",0,0,0,0,0.370683333333333,5,"Ordered Table",,"4","1",1,"2",1,"2",1,3,1,3.22236666666667,4,0.462383333333333,2,"3",0,"4","5",0
"97.104.232.153",2015-11-29 16:37:00,2015-11-29 16:51:00,14,"Female",24,"Some College","Employee","Leisure and Hospitality",1.86606666666667,7,"1",1,"4",1,"1",0,2,0.666666666666667,0.548783333333333,3,,"3",1,"4",0,"2",0,"4",0,1,0.25,"1",0.381883333333333,2,0.9071,3,"1",0,"6",1,0,1,0.5,0.273033333333333,3,"Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,0.183983333333334,2,0.3627,3,"1",0,"5","5",0
"76.107.114.12",2015-11-29 16:38:00,2015-11-29 16:52:00,14,"Male",70,"Some College","None of these apply","None of these apply",0.49155,9,"1",1,"1",0,"1",0,1,0.333333333333333,0.573266666666667,3,,"3",1,"3",1,"2",0,"3",0,2,0.5,"1",0.33125,2,1.01713333333333,3,"6",1,"6",1,0,2,1,0.38615,4,"Ordered Table",,"5","1",1,"2",1,"2",1,3,1,2.71688333333333,2,0.211233333333333,2,"1",0,"5","5",0
"98.114.215.140",2015-11-29 16:33:00,2015-11-29 16:54:00,21,"Female",29,"2-year College Degree","None of these apply","None of these apply",0.577166666666667,21,"1",1,"4",1,"2",1,3,1,4.4833,10,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",2.96198333333333,8,1.23545,7,"6",1,"5",0,0,1,0.5,1.01113333333333,9,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,6.77213333333333,14,0.96435,8,"2",0,"4","5",0
"174.34.213.145",2015-11-29 16:47:00,2015-11-29 16:55:00,8,"Male",24,"4-year College Degree","Employee","Financial Activities",0.5057,7,"1",1,"4",1,"2",1,3,1,0.98295,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.471966666666667,2,0.627,3,"6",1,"6",1,0,2,1,0.209266666666667,3,"Ordered Table",,"3","1",1,"2",1,"2",1,3,1,0.206366666666667,2,0.0960333333333333,2,"5",1,"4","4",1
"172.74.219.196",2015-11-29 16:41:00,2015-11-29 16:55:00,14,"Female",59,"Some College","Employee","Leisure and Hospitality",0.563583333333333,14,"1",1,"4",1,"2",1,3,1,2.19586666666667,11,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.7565,17,2.11251666666667,13,"6",1,"7",0,0,1,0.5,0.45665,7,"Unordered Table","1","5","1",1,"2",1,"2",1,3,1,2.5693,17,0.860733333333333,9,"3",0,"5","5",0
"65.29.205.174",2015-11-29 16:47:00,2015-11-29 16:56:00,9,"Male",53,"4-year College Degree","Employee","Information",0.795783333333333,9,"1",1,"4",1,"2",1,3,1,1.19958333333333,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.292866666666667,2,0.605516666666667,3,"6",1,"6",1,0,2,1,0.233683333333333,3,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,0.9102,6,0.2245,2,"5",1,"4","5",1
"73.20.170.111",2015-11-29 16:43:00,2015-11-29 16:56:00,13,"Female",52,"2-year College Degree","Employee","Professional and Business Services",0.470816666666667,8,"1",1,"4",1,"2",1,3,1,0,0,,"3",1,"1",0,"2",0,"1",1,2,0.5,"3",0.640116666666667,3,1.36383333333333,4,"6",1,"6",1,0,2,1,0.328466666666667,3,"Log scatterplot",,"5","1",1,"1",0,"3",0,1,0.333333333333333,0.45795,2,0.264083333333333,2,"3",0,"5","3",0
"76.232.17.177",2015-11-29 16:38:00,2015-11-29 16:56:00,18,"Female",49,"Some College","None of these apply","None of these apply",0.526983333333333,12,"1",1,"1",0,"2",1,2,0.666666666666667,2.09033333333333,10,,"3",1,"2",0,"3",1,"2",0,2,0.5,"1",1.90215,10,2.2667,9,"6",1,"7",0,0,1,0.5,1.96055,10,"Ordered Table",,"3","1",1,"1",0,"2",1,2,0.666666666666667,2.63818333333333,16,1.18275,9,"5",1,"5","5",1
